customer_id,age,gender,location,membership_start_date,average_purchase_value,purchase_frequency_per_month,last_purchase_date,product_preference,preferred_channel,store_visit_frequency,days_since_last_visit,product_segment,,Mobile
CUST1572,27,Female,East Jill,03-01-2022,184.77,8.1,22-04-2025,Supplements,Online,15,53,Health Conscious Buyer,,9.18281E+11
CUST1573,65,Other,Juliechester,01-05-2023,117.82,5.3,28-01-2024,Supplements,Online,19,36,Health Conscious Buyer,,9.18281E+11
CUST1574,62,Other,South Christineshire,12-08-2021,28.83,5.9,14-08-2022,Training Wear,In-Store,8,72,General Buyer,,9.18281E+11
CUST1575,30,Other,New Brooke,26-03-2021,150.22,4.8,08-11-2021,Running Shoes,In-Store,12,169,Casual Gym-Goer,,9.18281E+11
CUST1576,60,Female,Lake Chad,15-07-2022,29.16,8.7,17-05-2023,Yoga Accessories,In-Store,12,25,General Buyer,,9.18281E+11
CUST1577,38,Female,North Susan,01-11-2021,275.15,2,24-05-2024,Training Wear,Online,17,5,Casual Gym-Goer,,9.18281E+11
CUST1578,20,Male,South Todd,28-08-2021,166.37,5,20-11-2024,Gym Gear,In-Store,11,90,Casual Gym-Goer,,9.18281E+11
CUST1579,58,Female,East Courtneychester,31-12-2020,498.08,9.8,04-07-2022,Supplements,In-Store,20,99,Fitness Enthusiast,,9.18281E+11
CUST1580,19,Other,South Aaron,24-07-2024,128.28,3.5,20-01-2025,Yoga Accessories,In-Store,2,133,General Buyer,,9.18281E+11
CUST1581,61,Other,South Dianeshire,25-02-2025,349.53,4.3,09-05-2025,Training Wear,In-Store,13,154,Casual Gym-Goer,,9.18281E+11
CUST1582,39,Female,East Nicholasfurt,05-03-2024,83.25,6.6,11-11-2024,Training Wear,In-Store,4,180,General Buyer,,9.18281E+11
CUST1583,51,Male,New David,18-01-2023,497.93,9.8,09-09-2023,Gym Gear,In-Store,10,136,General Buyer,,9.18281E+11
CUST1584,64,Male,Adamsborough,06-02-2024,172.45,8.8,30-03-2024,Running Shoes,Online,13,77,Casual Gym-Goer,,9.18281E+11
CUST1585,46,Other,Sarahborough,06-05-2024,467.96,2.9,24-10-2024,Gym Gear,In-Store,4,156,General Buyer,,9.18281E+11
CUST1586,57,Female,Port Jacobland,07-12-2022,292.18,2.5,06-02-2024,Gym Gear,In-Store,0,176,General Buyer,,9.18281E+11
CUST1587,48,Male,Mortonside,01-11-2020,426.15,4.8,30-10-2023,Supplements,In-Store,12,35,Fitness Enthusiast,,9.18281E+11
CUST1588,28,Male,Coxberg,03-09-2024,35.47,7.7,01-10-2024,Running Shoes,Online,13,171,Casual Gym-Goer,,9.18281E+11
CUST1589,30,Male,Ericmouth,31-12-2022,105,9.6,17-12-2024,Yoga Accessories,Online,10,63,General Buyer,,9.18281E+11
CUST1590,45,Female,Lake Rebeccaside,15-03-2024,40.08,7.4,13-04-2024,Yoga Accessories,Online,12,146,General Buyer,,9.18281E+11
CUST1591,56,Other,South Todd,03-11-2020,327.87,7.1,23-12-2023,Running Shoes,In-Store,14,10,Casual Gym-Goer,,9.18281E+11
CUST1592,33,Other,Port Richard,19-10-2022,209.89,7.4,15-02-2023,Training Wear,Online,16,12,Casual Gym-Goer,,9.18281E+11
CUST1593,30,Female,Sanchezfort,15-02-2021,211.06,3.2,28-09-2023,Supplements,Online,5,156,Health Conscious Buyer,,9.18281E+11
CUST1594,21,Other,North Sarabury,02-09-2024,453.76,4.7,29-01-2025,Yoga Accessories,In-Store,16,149,General Buyer,,9.18281E+11
CUST1595,62,Other,West Michael,17-04-2024,208.67,3.4,18-05-2024,Running Shoes,In-Store,14,51,Casual Gym-Goer,,9.18281E+11
CUST1596,47,Male,Tashatown,08-03-2024,175.56,6.6,01-08-2024,Gym Gear,In-Store,2,115,General Buyer,,9.18281E+11
CUST1597,58,Female,Cassandraton,03-02-2023,271.43,4,10-02-2025,Training Wear,In-Store,12,11,Casual Gym-Goer,,9.18281E+11
CUST1598,28,Female,Mooreport,15-08-2024,438.23,8.7,12-10-2024,Gym Gear,In-Store,5,13,General Buyer,,9.18281E+11
CUST1599,44,Female,New Stephanie,19-11-2020,370.48,9.6,18-09-2024,Supplements,In-Store,3,51,Fitness Enthusiast,,9.18281E+11
CUST1600,18,Other,Evanmouth,28-03-2021,141.49,4.7,07-09-2024,Yoga Accessories,In-Store,19,60,General Buyer,,9.18281E+11
CUST1601,31,Other,Stewartland,13-04-2023,248.34,4.2,18-10-2024,Running Shoes,In-Store,7,71,Casual Gym-Goer,,9.18281E+11
CUST1602,57,Other,Rodneyside,28-01-2021,413.66,2.2,18-07-2022,Gym Gear,In-Store,1,9,General Buyer,,9.18281E+11
CUST1603,27,Male,South Christineshire,09-09-2020,297.48,6.1,18-10-2022,Supplements,In-Store,1,45,Health Conscious Buyer,,9.18281E+11
CUST1604,28,Other,Teresaburgh,31-01-2024,313.32,7,06-01-2025,Training Wear,In-Store,14,92,Casual Gym-Goer,,9.18281E+11
CUST1605,20,Male,Hoffmanville,25-10-2024,163.66,3.8,25-12-2024,Yoga Accessories,In-Store,13,16,General Buyer,,9.18281E+11
CUST1606,36,Female,West Michael,15-06-2023,78.57,8.6,30-03-2024,Supplements,Online,16,53,Health Conscious Buyer,,9.18281E+11
CUST1607,57,Male,Lake Chad,06-10-2022,294.26,9.8,29-05-2024,Training Wear,In-Store,15,154,Casual Gym-Goer,,9.18281E+11
CUST1608,63,Female,West Elizabeth,02-11-2023,312.25,3.3,21-07-2024,Training Wear,Online,4,127,General Buyer,,9.18281E+11
CUST1609,51,Other,South Dianeshire,20-10-2020,258.92,8.1,25-08-2023,Training Wear,In-Store,9,0,General Buyer,,9.18281E+11
CUST1610,25,Male,Shieldston,01-12-2020,320.22,1.4,21-09-2023,Gym Gear,Online,13,89,Casual Gym-Goer,,9.18281E+11
CUST1611,53,Other,Juliechester,28-02-2021,25.42,2.2,14-07-2023,Supplements,Online,2,129,Health Conscious Buyer,,9.18281E+11
CUST1612,53,Female,Hoffmanville,25-08-2023,22.94,6.9,01-04-2024,Supplements,Online,18,7,Health Conscious Buyer,,9.18281E+11
CUST1613,29,Male,North John,02-07-2022,420.24,9.2,16-04-2025,Yoga Accessories,Online,1,123,General Buyer,,9.18281E+11
CUST1614,27,Other,Gomezchester,21-08-2021,448.19,5.5,20-01-2023,Supplements,Online,13,14,Fitness Enthusiast,,9.18281E+11
CUST1615,51,Female,Mooreport,19-01-2021,367.98,3.3,03-04-2022,Training Wear,In-Store,6,84,General Buyer,,9.18281E+11
CUST1616,40,Male,New Jessica,02-05-2023,154.62,0.5,28-12-2023,Yoga Accessories,In-Store,18,47,General Buyer,,9.18281E+11
CUST1617,56,Male,North Matthewberg,10-09-2023,167.98,8.6,19-12-2023,Running Shoes,Online,13,60,Casual Gym-Goer,,9.18281E+11
CUST1618,41,Female,East Nathaniel,29-01-2021,123.75,3.2,17-09-2023,Running Shoes,Online,1,23,Casual Gym-Goer,,9.18281E+11
CUST1619,46,Other,East Jessetown,10-02-2025,403.53,9.1,18-03-2025,Gym Gear,In-Store,10,134,General Buyer,,9.18281E+11
CUST1620,37,Female,Jacquelineland,25-02-2023,389.35,1.2,11-09-2023,Training Wear,In-Store,6,117,General Buyer,,9.18281E+11
CUST1621,42,Other,North Sarabury,01-11-2024,75.6,3.2,19-11-2024,Running Shoes,In-Store,10,11,Casual Gym-Goer,,9.18281E+11
CUST1622,24,Other,Hoffmanville,17-12-2023,336.31,3.3,14-01-2025,Training Wear,Online,20,82,Casual Gym-Goer,,9.18281E+11
CUST1623,30,Male,Teresaburgh,09-06-2023,152.79,3.3,23-06-2023,Yoga Accessories,In-Store,8,70,General Buyer,,9.18281E+11
CUST1624,25,Male,New Brooke,11-06-2023,288.62,1.2,05-02-2024,Training Wear,Online,17,36,Casual Gym-Goer,,9.18281E+11
CUST1625,63,Female,North Beth,22-11-2021,137.52,0.9,20-10-2022,Training Wear,Online,17,33,Casual Gym-Goer,,9.18281E+11
CUST1626,19,Female,North Amandahaven,07-04-2023,44.22,4,12-04-2025,Running Shoes,Online,12,152,Casual Gym-Goer,,9.18281E+11
CUST1627,55,Other,East Mikeburgh,29-06-2024,355.7,6.2,11-09-2024,Supplements,Online,6,171,Fitness Enthusiast,,9.18281E+11
CUST1628,52,Male,North Matthewberg,14-04-2022,386.93,5.8,13-11-2022,Running Shoes,Online,3,175,Marathon Trainer,,9.18281E+11
CUST1629,59,Other,Hoffmanville,04-09-2021,243.39,2.5,01-01-2022,Gym Gear,In-Store,19,93,Casual Gym-Goer,,9.18281E+11
CUST1630,43,Male,Bassport,15-11-2022,460.29,3.4,21-04-2023,Supplements,Online,15,121,Fitness Enthusiast,,9.18281E+11
CUST1631,25,Female,East Jamesside,04-09-2024,241.4,1.9,01-04-2025,Supplements,In-Store,16,27,Health Conscious Buyer,,9.18281E+11
CUST1632,38,Other,Lake Debbie,01-11-2024,54.04,3.2,08-11-2024,Yoga Accessories,Online,18,158,General Buyer,,9.18281E+11
CUST1633,33,Other,South Noah,23-03-2023,487.47,4,12-10-2023,Supplements,In-Store,18,111,Fitness Enthusiast,,9.18281E+11
CUST1634,54,Female,East Nicholasfurt,25-07-2023,353.18,1.9,21-11-2023,Running Shoes,Online,3,118,Casual Gym-Goer,,9.18281E+11
CUST1635,38,Other,New Kellystad,27-09-2021,414.57,1.9,04-07-2022,Yoga Accessories,In-Store,19,152,General Buyer,,9.18281E+11
CUST1636,42,Female,Stevenland,07-10-2021,329.59,0.8,31-10-2024,Gym Gear,In-Store,18,162,Casual Gym-Goer,,9.18281E+11
CUST1637,18,Male,Stewartland,30-01-2024,91.62,5.4,03-03-2024,Yoga Accessories,Online,6,81,General Buyer,,9.18281E+11
CUST1638,37,Other,North Amandahaven,08-11-2023,166.18,9.4,16-08-2024,Yoga Accessories,Online,2,156,General Buyer,,9.18281E+11
CUST1639,50,Female,Ramirezstad,18-05-2022,429.2,0.8,07-04-2024,Training Wear,In-Store,0,91,General Buyer,,9.18281E+11
CUST1640,25,Female,East Jessetown,13-10-2022,132.92,7.1,09-09-2024,Yoga Accessories,Online,12,111,General Buyer,,9.18281E+11
CUST1641,52,Male,Stewartland,08-05-2022,103.24,1.6,14-08-2024,Training Wear,Online,11,39,Casual Gym-Goer,,9.18281E+11
CUST1642,36,Other,Ramirezstad,24-05-2022,84.45,0.9,16-09-2023,Running Shoes,In-Store,15,34,Casual Gym-Goer,,9.18281E+11
CUST1643,23,Male,Johnfurt,07-05-2024,406.85,8.6,23-04-2025,Training Wear,Online,19,130,Casual Gym-Goer,,9.18281E+11
CUST1644,45,Other,Leeville,03-01-2022,204.66,2.4,28-07-2023,Yoga Accessories,In-Store,18,60,General Buyer,,9.18281E+11
CUST1645,63,Other,Danielchester,18-03-2025,217.2,5.6,29-04-2025,Supplements,In-Store,1,180,Health Conscious Buyer,,9.18281E+11
CUST1646,41,Male,Lake Leeton,14-04-2024,251.14,7,18-11-2024,Gym Gear,Online,14,133,Casual Gym-Goer,,9.18281E+11
CUST1647,57,Male,South Patrickmouth,10-08-2023,246.78,7.5,03-09-2024,Running Shoes,Online,19,87,Casual Gym-Goer,,9.18281E+11
CUST1648,52,Male,North Richardmouth,04-11-2024,237.94,9.1,24-01-2025,Training Wear,Online,13,75,Casual Gym-Goer,,9.18281E+11
CUST1649,36,Male,Lake Debra,26-09-2021,353.62,6.1,17-03-2025,Supplements,Online,1,148,Fitness Enthusiast,,9.18281E+11
CUST1650,28,Other,Lisatown,21-01-2022,335.03,3.1,17-08-2024,Training Wear,In-Store,9,32,General Buyer,,9.18281E+11
CUST1651,50,Male,South Aaron,14-07-2021,140.98,6.2,31-03-2025,Supplements,Online,0,154,Health Conscious Buyer,,9.18281E+11
CUST1652,29,Other,Williamview,26-06-2022,92.55,4.6,15-09-2022,Gym Gear,Online,7,135,General Buyer,,9.18281E+11
CUST1653,20,Female,Cassandraton,12-06-2024,484.33,6,03-11-2024,Gym Gear,Online,13,60,Casual Gym-Goer,,9.18281E+11
CUST1654,60,Female,West Juan,27-01-2025,326.04,2.3,15-02-2025,Supplements,In-Store,20,29,Fitness Enthusiast,,9.18281E+11
CUST1655,21,Male,Shieldston,29-09-2024,211.4,3.2,16-11-2024,Training Wear,In-Store,12,99,Casual Gym-Goer,,9.18281E+11
CUST1656,48,Female,Jacquelineland,13-10-2022,274.61,4.5,20-02-2023,Supplements,Online,12,135,Health Conscious Buyer,,9.18281E+11
CUST1657,61,Male,New Kellystad,21-09-2021,460.5,6.4,18-11-2022,Yoga Accessories,Online,10,25,General Buyer,,9.18281E+11
CUST1658,34,Other,Lake Leeton,06-03-2024,207.75,7.8,08-04-2025,Gym Gear,In-Store,16,176,Casual Gym-Goer,,9.18281E+11
CUST1659,29,Female,Saramouth,11-08-2021,25.08,0.3,21-02-2025,Running Shoes,In-Store,13,26,Casual Gym-Goer,,9.18281E+11
CUST1660,61,Female,East Donna,30-01-2024,125.32,3,10-04-2024,Gym Gear,In-Store,0,14,General Buyer,,9.18281E+11
CUST1661,56,Other,Juliechester,31-03-2022,476.23,6.5,29-02-2024,Running Shoes,In-Store,19,168,Casual Gym-Goer,,9.18281E+11
CUST1662,59,Other,Adamsborough,02-05-2023,450.08,7,23-04-2025,Supplements,Online,14,19,Fitness Enthusiast,,9.18281E+11
CUST1663,58,Female,South Aaron,01-08-2020,389.29,7,11-02-2024,Supplements,Online,5,70,Fitness Enthusiast,,9.18281E+11
CUST1664,21,Female,Martinezbury,23-10-2020,179.67,0.8,07-03-2024,Supplements,In-Store,14,51,Health Conscious Buyer,,9.18281E+11
CUST1665,57,Female,East Lydiamouth,17-08-2024,329.83,1.3,09-01-2025,Training Wear,Online,6,27,General Buyer,,9.18281E+11
CUST1666,46,Other,Lake Nicoleview,13-05-2022,69.58,0.9,02-01-2024,Training Wear,Online,14,127,Casual Gym-Goer,,9.18281E+11
CUST1667,27,Other,Sarahborough,19-01-2021,20.42,0.6,28-03-2024,Yoga Accessories,Online,4,100,General Buyer,,9.18281E+11
CUST1668,54,Male,North Deniseside,08-04-2022,359.65,7.8,21-05-2022,Yoga Accessories,Online,12,17,General Buyer,,9.18281E+11
CUST1669,52,Male,North Judithbury,26-01-2023,204.52,7,28-06-2023,Yoga Accessories,In-Store,18,91,General Buyer,,9.18281E+11
CUST1670,39,Other,East Nathaniel,18-03-2023,212.3,6.4,30-10-2023,Running Shoes,Online,17,87,Casual Gym-Goer,,9.18281E+11
CUST1671,23,Female,Evanmouth,12-07-2021,387.92,6.5,09-09-2021,Gym Gear,In-Store,12,76,Casual Gym-Goer,,9.18281E+11
CUST1672,62,Female,Lake Chad,19-10-2022,322.7,3.7,21-10-2024,Running Shoes,Online,6,49,Casual Gym-Goer,,9.18281E+11
CUST1673,19,Other,Shawhaven,16-07-2021,134.47,4,06-10-2024,Training Wear,Online,15,115,Casual Gym-Goer,,9.18281E+11
CUST1674,19,Male,North Jessicaland,07-05-2024,46.91,7.9,28-10-2024,Running Shoes,Online,3,167,Casual Gym-Goer,,9.18281E+11
CUST1675,60,Other,Gomezchester,27-05-2020,471.24,8.7,28-01-2021,Training Wear,In-Store,18,18,Casual Gym-Goer,,9.18281E+11
CUST1676,20,Other,Jacquelineland,09-07-2020,254.67,0.4,12-09-2022,Training Wear,In-Store,7,33,General Buyer,,9.18281E+11
CUST1677,18,Male,South Dianeshire,12-03-2022,43.98,3.2,30-10-2022,Running Shoes,Online,19,151,Casual Gym-Goer,,9.18281E+11
CUST1678,22,Male,Port Keith,10-01-2025,258.63,8,08-05-2025,Gym Gear,In-Store,6,173,General Buyer,,9.18281E+11
CUST1679,43,Female,Port Jesseville,05-11-2024,488.41,5.8,26-01-2025,Gym Gear,Online,6,151,General Buyer,,9.18281E+11
CUST1680,29,Female,Ericmouth,21-04-2021,77.96,1.6,08-08-2024,Yoga Accessories,In-Store,11,112,General Buyer,,9.18281E+11
CUST1681,33,Other,Robinsonshire,23-10-2022,84.02,8,27-10-2023,Training Wear,Online,5,124,General Buyer,,9.18281E+11
CUST1682,23,Male,North Judithbury,02-12-2022,106.12,1.1,09-06-2023,Training Wear,Online,13,121,Casual Gym-Goer,,9.18281E+11
CUST1683,62,Male,West Donald,06-10-2020,88.68,2.9,16-10-2022,Yoga Accessories,Online,7,156,General Buyer,,9.18281E+11
CUST1684,62,Male,North Susan,06-12-2023,106.4,5.1,15-04-2025,Running Shoes,Online,11,142,Casual Gym-Goer,,9.18281E+11
CUST1685,33,Male,Port Jesseville,31-03-2024,493.57,9.8,18-05-2024,Training Wear,Online,17,118,Casual Gym-Goer,,9.18281E+11
CUST1686,58,Other,West Donald,20-04-2021,152.68,2.1,09-11-2024,Gym Gear,Online,15,171,Casual Gym-Goer,,9.18281E+11
CUST1687,20,Male,Johnfurt,10-08-2024,194.81,2.3,29-03-2025,Supplements,Online,19,116,Health Conscious Buyer,,9.18281E+11
CUST1688,20,Male,Williamview,01-12-2024,45.18,5.5,04-12-2024,Gym Gear,In-Store,15,18,Casual Gym-Goer,,9.18281E+11
CUST1689,33,Other,Sanchezfort,28-09-2024,304.5,3.4,09-05-2025,Gym Gear,Online,7,83,General Buyer,,9.18281E+11
CUST1690,32,Male,East Courtneychester,01-06-2022,374.12,8.7,10-01-2023,Yoga Accessories,In-Store,2,124,General Buyer,,9.18281E+11
CUST1691,21,Female,Jacquelineland,01-11-2022,123.76,6.2,28-08-2024,Gym Gear,Online,11,49,Casual Gym-Goer,,9.18281E+11
CUST1692,58,Female,Danielchester,15-05-2020,117.06,1.4,16-05-2023,Training Wear,In-Store,8,119,General Buyer,,9.18281E+11
CUST1693,47,Female,Lake Mark,28-05-2022,384.96,2.4,30-10-2024,Supplements,In-Store,20,43,Fitness Enthusiast,,9.18281E+11
CUST1694,54,Other,Daviston,26-11-2023,61.51,8.6,19-04-2024,Yoga Accessories,In-Store,18,118,General Buyer,,9.18281E+11
CUST1695,35,Male,Lake Matthew,31-01-2021,225.49,8.8,25-02-2024,Gym Gear,Online,13,151,Casual Gym-Goer,,9.18281E+11
CUST1696,27,Other,North Judithbury,07-12-2020,220.53,0.6,01-04-2025,Yoga Accessories,In-Store,13,122,General Buyer,,9.18281E+11
CUST1697,62,Male,Leeville,04-09-2024,257.74,1,07-04-2025,Running Shoes,Online,6,75,Casual Gym-Goer,,9.18281E+11
CUST1698,33,Other,Herrerafurt,13-07-2020,27.65,6.8,08-11-2023,Gym Gear,Online,18,6,Casual Gym-Goer,,9.18281E+11
CUST1699,47,Female,Hoffmanville,10-05-2024,86.54,7.1,26-05-2024,Gym Gear,Online,20,162,Casual Gym-Goer,,9.18281E+11
CUST1700,18,Other,North Noahstad,25-08-2023,204.74,7,09-06-2024,Training Wear,In-Store,9,69,General Buyer,,9.18281E+11
CUST1701,62,Other,East Nicholasfurt,08-07-2022,296.11,2.2,02-08-2022,Running Shoes,Online,1,172,Casual Gym-Goer,,9.18281E+11
CUST1702,41,Male,Port Keith,25-05-2023,203.82,4.8,26-01-2025,Running Shoes,Online,11,143,Casual Gym-Goer,,9.18281E+11
CUST1703,63,Male,Rodneyside,06-12-2020,360.48,2.2,12-11-2023,Supplements,In-Store,17,122,Fitness Enthusiast,,9.18281E+11
CUST1704,65,Other,Bassport,30-05-2022,120.7,7.5,15-03-2025,Gym Gear,Online,11,128,Casual Gym-Goer,,9.18281E+11
CUST1705,61,Female,South Aaron,29-03-2021,46.14,3.9,09-07-2024,Yoga Accessories,Online,16,31,General Buyer,,9.18281E+11
CUST1706,48,Other,Port Richard,10-03-2023,345.59,5.4,03-10-2023,Supplements,Online,19,172,Fitness Enthusiast,,9.18281E+11
CUST1707,62,Male,Jasonfort,25-09-2020,448.11,4.7,24-09-2023,Running Shoes,Online,5,19,Casual Gym-Goer,,9.18281E+11
CUST1708,24,Male,South Aaron,01-01-2025,73.77,1.6,07-03-2025,Gym Gear,In-Store,16,5,Casual Gym-Goer,,9.18281E+11
CUST1709,36,Female,Davidstad,05-11-2021,279.89,1.5,27-02-2025,Supplements,Online,14,5,Health Conscious Buyer,,9.18281E+11
CUST1710,36,Male,Ericmouth,23-04-2024,30.58,8.1,08-05-2025,Training Wear,Online,13,167,Casual Gym-Goer,,9.18281E+11
CUST1711,59,Female,Taylorburgh,05-06-2024,304.81,7,05-02-2025,Training Wear,Online,14,33,Casual Gym-Goer,,9.18281E+11
CUST1712,37,Male,Lake Nicoleview,28-11-2021,128.86,3.8,11-05-2025,Supplements,In-Store,4,116,Health Conscious Buyer,,9.18281E+11
CUST1713,28,Other,South Noah,03-07-2021,361.67,3,09-10-2021,Gym Gear,In-Store,5,10,General Buyer,,9.18281E+11
CUST1714,38,Other,Ramirezstad,01-04-2024,231.63,3.8,29-04-2024,Gym Gear,In-Store,10,37,General Buyer,,9.18281E+11
CUST1715,41,Female,East Nicholasfurt,08-11-2022,488.22,5.4,17-09-2023,Running Shoes,In-Store,12,37,Casual Gym-Goer,,9.18281E+11
CUST1716,47,Female,New Jessica,24-09-2020,22.06,7.4,05-06-2022,Training Wear,Online,20,121,Casual Gym-Goer,,9.18281E+11
CUST1717,36,Other,South Christineshire,18-09-2020,90.6,5.7,26-05-2023,Yoga Accessories,Online,3,10,General Buyer,,9.18281E+11
CUST1718,26,Other,Saramouth,30-12-2022,76.1,0.4,09-03-2025,Training Wear,In-Store,14,83,Casual Gym-Goer,,9.18281E+11
CUST1719,21,Other,Johnfurt,30-09-2023,113.67,5.4,24-11-2024,Supplements,In-Store,0,114,Health Conscious Buyer,,9.18281E+11
CUST1720,61,Other,Herrerafurt,20-05-2024,488.4,4.1,26-08-2024,Yoga Accessories,Online,19,14,General Buyer,,9.18281E+11
CUST1721,60,Female,West Andrewside,01-09-2020,91.01,8.6,17-04-2022,Supplements,Online,11,88,Health Conscious Buyer,,9.18281E+11
CUST1722,40,Female,Leeville,16-10-2022,439.66,1.1,22-04-2024,Yoga Accessories,Online,14,108,General Buyer,,9.18281E+11
CUST1723,64,Female,West Michael,06-10-2020,421.05,6.1,03-08-2023,Gym Gear,In-Store,9,134,General Buyer,,9.18281E+11
CUST1724,39,Male,Shawhaven,06-09-2022,382.93,1.1,18-03-2023,Yoga Accessories,Online,13,118,General Buyer,,9.18281E+11
CUST1725,63,Other,North Matthewberg,28-06-2023,459.14,2.2,01-06-2024,Yoga Accessories,Online,17,77,General Buyer,,9.18281E+11
CUST1726,55,Female,Stevenland,05-10-2023,288.45,4.7,04-05-2025,Running Shoes,In-Store,4,163,Casual Gym-Goer,,9.18281E+11
CUST1727,58,Female,Port Jesseville,06-02-2024,333.83,8.9,02-12-2024,Yoga Accessories,In-Store,15,165,General Buyer,,9.18281E+11
CUST1728,33,Male,Port Jesseville,30-03-2023,387.06,5,24-04-2025,Running Shoes,Online,18,111,Casual Gym-Goer,,9.18281E+11
CUST1729,34,Other,Davidstad,12-12-2021,248.5,7,21-01-2024,Running Shoes,Online,16,4,Casual Gym-Goer,,9.18281E+11
CUST1730,34,Male,Lake Leeton,03-08-2024,48.08,3.3,23-12-2024,Gym Gear,Online,5,92,General Buyer,,9.18281E+11
CUST1731,44,Other,West Allison,10-10-2024,43.38,3.1,21-01-2025,Running Shoes,In-Store,20,24,Casual Gym-Goer,,9.18281E+11
CUST1732,56,Male,East Nicholasfurt,22-01-2021,174.85,3.3,01-09-2024,Supplements,Online,11,148,Health Conscious Buyer,,9.18281E+11
CUST1733,40,Male,East Jill,11-01-2021,85.74,3,09-09-2024,Yoga Accessories,Online,10,41,General Buyer,,9.18281E+11
CUST1734,24,Male,New Jessica,22-11-2021,261.62,8.3,18-03-2024,Training Wear,In-Store,13,19,Casual Gym-Goer,,9.18281E+11
CUST1735,25,Male,New Roberttown,09-11-2022,250.17,3.3,21-03-2024,Supplements,In-Store,14,152,Health Conscious Buyer,,9.18281E+11
CUST1736,51,Female,East Lydiamouth,25-03-2021,360.75,0.5,27-07-2021,Running Shoes,In-Store,4,36,Casual Gym-Goer,,9.18281E+11
CUST1737,62,Male,New Stephanie,23-02-2023,80.17,1.5,27-05-2024,Running Shoes,Online,3,123,Casual Gym-Goer,,9.18281E+11
CUST1738,45,Male,Wilkersonmouth,19-12-2022,71.75,8,10-11-2024,Training Wear,In-Store,15,64,Casual Gym-Goer,,9.18281E+11
CUST1739,20,Male,East Nathaniel,25-12-2023,340.44,7.6,02-05-2024,Running Shoes,In-Store,18,47,Casual Gym-Goer,,9.18281E+11
CUST1740,60,Female,East Jessetown,19-02-2024,63.57,8.5,18-11-2024,Supplements,Online,11,128,Health Conscious Buyer,,9.18281E+11
CUST1741,64,Other,East Courtneychester,29-02-2024,262.36,0.9,01-04-2024,Training Wear,In-Store,16,49,Casual Gym-Goer,,9.18281E+11
CUST1742,36,Male,North Matthewberg,11-05-2023,277.82,9.7,30-08-2024,Running Shoes,In-Store,16,121,Casual Gym-Goer,,9.18281E+11
CUST1743,41,Other,Shawhaven,22-01-2024,108.86,6.8,22-08-2024,Running Shoes,In-Store,11,108,Casual Gym-Goer,,9.18281E+11
CUST1744,31,Other,Daviston,05-11-2020,215.64,7.7,26-06-2021,Supplements,In-Store,14,34,Health Conscious Buyer,,9.18281E+11
CUST1745,49,Female,Lake Lisaport,25-10-2023,158.37,7.3,02-08-2024,Running Shoes,Online,15,72,Casual Gym-Goer,,9.18281E+11
CUST1746,47,Other,Williamview,21-09-2024,169.76,9.8,22-11-2024,Yoga Accessories,In-Store,17,109,General Buyer,,9.18281E+11
CUST1747,30,Male,North Richardmouth,15-08-2020,470.76,3.8,01-11-2021,Running Shoes,Online,3,133,Casual Gym-Goer,,9.18281E+11
CUST1748,60,Other,Cassandraton,01-02-2024,77.22,4.1,28-02-2024,Training Wear,In-Store,5,50,General Buyer,,9.18281E+11
CUST1749,39,Male,North Susan,07-06-2021,425.13,4.2,19-09-2021,Gym Gear,Online,15,148,Casual Gym-Goer,,9.18281E+11
CUST1750,55,Female,North Matthewberg,14-05-2022,398.96,6.5,09-02-2025,Yoga Accessories,Online,15,103,General Buyer,,9.18281E+11
CUST1751,49,Other,South Aaron,23-06-2023,90.74,4.7,30-03-2024,Running Shoes,Online,15,160,Casual Gym-Goer,,9.18281E+11
CUST1752,26,Male,New Kellystad,13-08-2023,374.14,8.3,26-10-2024,Yoga Accessories,In-Store,5,173,General Buyer,,9.18281E+11
CUST1753,38,Male,East Nathaniel,19-08-2020,318.54,1.1,08-12-2021,Running Shoes,Online,14,169,Casual Gym-Goer,,9.18281E+11
CUST1754,49,Female,Mortonside,08-03-2024,145.6,3.6,21-12-2024,Training Wear,In-Store,1,30,General Buyer,,9.18281E+11
CUST1755,42,Female,New Mariotown,10-07-2023,429.38,4.5,18-06-2024,Running Shoes,In-Store,5,77,Casual Gym-Goer,,9.18281E+11
CUST1756,63,Male,Taylorburgh,04-01-2021,226.73,3.3,07-03-2022,Yoga Accessories,Online,3,125,General Buyer,,9.18281E+11
CUST1757,60,Other,Davidstad,10-11-2024,278.91,4.8,20-01-2025,Training Wear,In-Store,16,67,Casual Gym-Goer,,9.18281E+11
CUST1758,49,Other,Samuelhaven,29-09-2023,316.13,3.7,30-05-2024,Supplements,Online,1,11,Fitness Enthusiast,,9.18281E+11
CUST1759,26,Female,East Donna,23-09-2022,408.59,5.9,15-10-2023,Supplements,Online,3,91,Fitness Enthusiast,,9.18281E+11
CUST1760,44,Female,Lake Roberto,28-04-2021,337.4,2.6,07-06-2021,Supplements,In-Store,2,29,Fitness Enthusiast,,9.18281E+11
CUST1761,39,Male,New Roberttown,10-12-2021,278.44,0.6,24-01-2024,Yoga Accessories,Online,8,120,General Buyer,,9.18281E+11
CUST1762,55,Male,New Mariotown,05-10-2024,201.31,4,04-03-2025,Training Wear,In-Store,15,172,Casual Gym-Goer,,9.18281E+11
